sid,season,name,time,latitude,longitude,wmo_wind
,year,,UTC,degrees_north,degrees_east,kts
2022180N15130,2022,AERE,2022-07-10T18:00:00Z,42.0,143.8,NaN
2022180N15130,2022,AERE,2022-07-10T21:00:00Z,42.4,144.1,NaN
2022180N15130,2022,AERE,2022-07-11T00:00:00Z,42.9,144.3,NaN
2022208N15143,2022,SONGDA,2022-07-26T12:00:00Z,14.9,143.3,NaN
2022208N15143,2022,SONGDA,2022-07-26T15:00:00Z,14.9,143.2,NaN
2022208N15143,2022,SONGDA,2022-07-26T18:00:00Z,15.2,142.9,NaN
2022208N15143,2022,SONGDA,2022-07-26T21:00:00Z,15.4,142.6,NaN
2022208N15143,2022,SONGDA,2022-07-27T00:00:00Z,15.6,142.3,NaN
2022208N15143,2022,SONGDA,2022-07-27T03:00:00Z,16.0,142.0,NaN
2022208N15143,2022,SONGDA,2022-07-27T06:00:00Z,16.5,141.6,NaN
2022208N15143,2022,SONGDA,2022-07-27T09:00:00Z,17.0,141.3,NaN
2022208N15143,2022,SONGDA,2022-07-27T12:00:00Z,17.5,141.0,NaN
2022208N15143,2022,SONGDA,2022-07-27T15:00:00Z,18.0,140.8,NaN
2022208N15143,2022,SONGDA,2022-07-27T18:00:00Z,18.5,140.7,NaN
2022208N15143,2022,SONGDA,2022-07-27T21:00:00Z,19.0,140.5,NaN
2022208N15143,2022,SONGDA,2022-07-28T00:00:00Z,19.5,140.3,NaN
2022208N15143,2022,SONGDA,2022-07-28T03:00:00Z,20.0,140.1,NaN
2022208N15143,2022,SONGDA,2022-07-28T06:00:00Z,20.7,139.9,NaN
2022208N15143,2022,SONGDA,2022-07-28T09:00:00Z,21.5,139.6,NaN
2022208N15143,2022,SONGDA,2022-07-28T12:00:00Z,22.5,139.1,35
2022208N15143,2022,SONGDA,2022-07-28T15:00:00Z,23.9,138.4,NaN
2022208N15143,2022,SONGDA,2022-07-28T18:00:00Z,25.3,137.5,35
2022208N15143,2022,SONGDA,2022-07-28T21:00:00Z,26.8,136.0,NaN
2022208N15143,2022,SONGDA,2022-07-29T00:00:00Z,28.0,134.5,35
2022208N15143,2022,SONGDA,2022-07-29T03:00:00Z,28.7,133.2,NaN
2022208N15143,2022,SONGDA,2022-07-29T06:00:00Z,29.1,132.0,35
2022208N15143,2022,SONGDA,2022-07-29T09:00:00Z,29.6,130.9,NaN
2022208N15143,2022,SONGDA,2022-07-29T12:00:00Z,30.0,130.0,40
2022208N15143,2022,SONGDA,2022-07-29T15:00:00Z,30.3,129.1,NaN
2022208N15143,2022,SONGDA,2022-07-29T18:00:00Z,30.6,128.2,35
2022208N15143,2022,SONGDA,2022-07-29T21:00:00Z,31.0,127.2,NaN
2022208N15143,2022,SONGDA,2022-07-30T00:00:00Z,31.3,126.3,35
2022208N15143,2022,SONGDA,2022-07-30T03:00:00Z,31.6,125.6,NaN
2022208N15143,2022,SONGDA,2022-07-30T06:00:00Z,31.9,125.0,35
2022208N15143,2022,SONGDA,2022-07-30T09:00:00Z,32.3,124.5,NaN
2022208N15143,2022,SONGDA,2022-07-30T12:00:00Z,32.7,124.1,35
2022208N15143,2022,SONGDA,2022-07-30T15:00:00Z,33.0,123.7,NaN
2022208N15143,2022,SONGDA,2022-07-30T18:00:00Z,33.3,123.4,35
2022208N15143,2022,SONGDA,2022-07-30T21:00:00Z,33.5,123.2,NaN
2022208N15143,2022,SONGDA,2022-07-31T00:00:00Z,33.6,123.1,35
2022208N15143,2022,SONGDA,2022-07-31T03:00:00Z,33.7,123.1,NaN
2022208N15143,2022,SONGDA,2022-07-31T06:00:00Z,33.9,123.2,35
2022208N15143,2022,SONGDA,2022-07-31T09:00:00Z,34.2,123.1,NaN
2022208N15143,2022,SONGDA,2022-07-31T12:00:00Z,34.4,123.1,35
2022208N15143,2022,SONGDA,2022-07-31T15:00:00Z,34.7,123.1,NaN
2022208N15143,2022,SONGDA,2022-07-31T18:00:00Z,34.9,123.1,NaN
2022208N15143,2022,SONGDA,2022-07-31T21:00:00Z,35.1,123.1,NaN
2022208N15143,2022,SONGDA,2022-08-01T00:00:00Z,35.3,123.2,NaN
2022208N15143,2022,SONGDA,2022-08-01T03:00:00Z,35.3,123.3,NaN
2022208N15143,2022,SONGDA,2022-08-01T06:00:00Z,35.3,123.3,NaN
2022208N15143,2022,SONGDA,2022-08-01T09:00:00Z,35.3,123.3,NaN
2022208N15143,2022,SONGDA,2022-08-01T12:00:00Z,35.3,123.3,NaN
2022208N15143,2022,SONGDA,2022-08-01T15:00:00Z,35.3,123.3,NaN
2022208N15143,2022,SONGDA,2022-08-01T18:00:00Z,35.6,123.5,NaN
2022208N15143,2022,SONGDA,2022-08-01T21:00:00Z,36.2,124.0,NaN
2022208N15143,2022,SONGDA,2022-08-02T00:00:00Z,37.0,124.6,NaN
2022211N20129,2022,TRASES,2022-07-29T12:00:00Z,20.3,128.7,NaN
2022211N20129,2022,TRASES,2022-07-29T15:00:00Z,20.4,128.3,NaN
2022211N20129,2022,TRASES,2022-07-29T18:00:00Z,20.6,127.9,NaN
2022211N20129,2022,TRASES,2022-07-29T21:00:00Z,20.8,127.5,NaN
2022211N20129,2022,TRASES,2022-07-30T00:00:00Z,21.1,127.2,NaN
2022211N20129,2022,TRASES,2022-07-30T03:00:00Z,21.4,127.2,NaN
2022211N20129,2022,TRASES,2022-07-30T06:00:00Z,21.7,127.4,NaN
2022211N20129,2022,TRASES,2022-07-30T09:00:00Z,22.2,127.6,NaN
2022211N20129,2022,TRASES,2022-07-30T12:00:00Z,22.8,127.8,NaN
2022211N20129,2022,TRASES,2022-07-30T15:00:00Z,23.2,127.9,NaN
2022211N20129,2022,TRASES,2022-07-30T18:00:00Z,23.9,128.0,NaN
2022211N20129,2022,TRASES,2022-07-30T21:00:00Z,24.8,128.0,NaN
2022211N20129,2022,TRASES,2022-07-31T00:00:00Z,25.8,127.9,35
2022211N20129,2022,TRASES,2022-07-31T03:00:00Z,26.6,127.8,NaN
2022211N20129,2022,TRASES,2022-07-31T06:00:00Z,27.3,127.6,35
2022211N20129,2022,TRASES,2022-07-31T09:00:00Z,27.9,127.4,NaN
2022211N20129,2022,TRASES,2022-07-31T12:00:00Z,28.6,127.2,35
2022211N20129,2022,TRASES,2022-07-31T15:00:00Z,29.4,127.1,NaN
2022211N20129,2022,TRASES,2022-07-31T18:00:00Z,30.2,127.1,35
2022211N20129,2022,TRASES,2022-07-31T21:00:00Z,31.5,127.0,NaN
2022211N20129,2022,TRASES,2022-08-01T00:00:00Z,32.7,126.9,35
2022211N20129,2022,TRASES,2022-08-01T03:00:00Z,33.7,126.6,NaN
2022211N20129,2022,TRASES,2022-08-01T06:00:00Z,34.5,126.4,35
2022211N20129,2022,TRASES,2022-08-01T09:00:00Z,35.4,126.3,NaN
2022211N20129,2022,TRASES,2022-08-01T12:00:00Z,36.2,126.4,NaN
2022211N20129,2022,TRASES,2022-08-01T15:00:00Z,37.1,126.2,NaN
2022211N20129,2022,TRASES,2022-08-01T18:00:00Z,37.9,125.8,NaN
2022215N21118,2022,UNNAMED,2022-08-03T06:00:00Z,21.3,117.5,NaN
2022215N21118,2022,UNNAMED,2022-08-03T09:00:00Z,21.5,117.3,NaN
2022215N21118,2022,UNNAMED,2022-08-03T12:00:00Z,21.6,117.0,NaN
2022215N21118,2022,UNNAMED,2022-08-03T15:00:00Z,21.8,116.4,NaN
2022215N21118,2022,UNNAMED,2022-08-03T18:00:00Z,22.1,115.9,NaN
2022215N21118,2022,UNNAMED,2022-08-03T21:00:00Z,22.3,115.5,NaN
2022215N21118,2022,UNNAMED,2022-08-04T00:00:00Z,22.5,115.1,NaN
2022215N21118,2022,UNNAMED,2022-08-04T03:00:00Z,22.8,114.5,NaN
2022215N21118,2022,UNNAMED,2022-08-04T06:00:00Z,23.1,113.9,NaN
2022215N21118,2022,UNNAMED,2022-08-04T09:00:00Z,23.2,113.1,NaN
2022215N21118,2022,UNNAMED,2022-08-04T12:00:00Z,23.2,112.8,NaN
2022220N16110,2022,MULAN,2022-08-08T00:00:00Z,16.3,110.1,NaN
2022220N16110,2022,MULAN,2022-08-08T03:00:00Z,15.7,110.7,NaN
2022220N16110,2022,MULAN,2022-08-08T06:00:00Z,15.3,111.1,NaN
2022220N16110,2022,MULAN,2022-08-08T09:00:00Z,15.2,111.3,NaN
2022220N16110,2022,MULAN,2022-08-08T12:00:00Z,15.4,111.5,NaN
2022220N16110,2022,MULAN,2022-08-08T15:00:00Z,15.5,111.8,NaN
2022220N16110,2022,MULAN,2022-08-08T18:00:00Z,15.6,112.1,NaN
2022220N16110,2022,MULAN,2022-08-08T21:00:00Z,15.8,112.4,NaN
2022220N16110,2022,MULAN,2022-08-09T00:00:00Z,16.2,112.8,NaN
2022220N16110,2022,MULAN,2022-08-09T03:00:00Z,16.8,113.1,NaN
2022220N16110,2022,MULAN,2022-08-09T06:00:00Z,17.3,113.4,35
2022220N16110,2022,MULAN,2022-08-09T09:00:00Z,17.9,113.1,NaN
2022220N16110,2022,MULAN,2022-08-09T12:00:00Z,18.4,112.7,35
2022220N16110,2022,MULAN,2022-08-09T15:00:00Z,18.8,112.3,NaN
2022220N16110,2022,MULAN,2022-08-09T18:00:00Z,19.2,111.9,35
2022220N16110,2022,MULAN,2022-08-09T21:00:00Z,19.6,111.5,NaN
2022220N16110,2022,MULAN,2022-08-10T00:00:00Z,20.0,111.0,35
2022220N16110,2022,MULAN,2022-08-10T03:00:00Z,20.2,110.3,NaN
2022220N16110,2022,MULAN,2022-08-10T06:00:00Z,20.4,109.9,35
2022220N16110,2022,MULAN,2022-08-10T09:00:00Z,20.4,109.6,NaN
2022220N16110,2022,MULAN,2022-08-10T12:00:00Z,20.6,109.2,35
2022220N16110,2022,MULAN,2022-08-10T15:00:00Z,20.8,108.7,NaN
2022220N16110,2022,MULAN,2022-08-10T18:00:00Z,21.1,108.0,35
2022220N16110,2022,MULAN,2022-08-10T21:00:00Z,21.3,107.2,NaN
2022220N16110,2022,MULAN,2022-08-11T00:00:00Z,21.5,106.3,NaN
2022220N16110,2022,MULAN,2022-08-11T03:00:00Z,21.6,105.4,NaN
2022220N16110,2022,MULAN,2022-08-11T06:00:00Z,21.6,104.5,NaN
2022221N24149,2022,MEARI,2022-08-08T18:00:00Z,23.9,148.8,NaN
2022221N24149,2022,MEARI,2022-08-08T21:00:00Z,24.0,147.5,NaN
2022221N24149,2022,MEARI,2022-08-09T00:00:00Z,24.1,146.3,NaN
2022221N24149,2022,MEARI,2022-08-09T03:00:00Z,24.3,145.3,NaN
2022221N24149,2022,MEARI,2022-08-09T06:00:00Z,24.6,144.5,NaN
2022221N24149,2022,MEARI,2022-08-09T09:00:00Z,24.8,143.6,NaN
2022221N24149,2022,MEARI,2022-08-09T12:00:00Z,24.9,142.8,NaN
2022221N24149,2022,MEARI,2022-08-09T15:00:00Z,25.0,142.2,NaN
2022221N24149,2022,MEARI,2022-08-09T18:00:00Z,25.0,141.7,NaN
2022221N24149,2022,MEARI,2022-08-09T21:00:00Z,25.5,140.9,NaN
2022221N24149,2022,MEARI,2022-08-10T00:00:00Z,26.1,140.1,NaN
2022221N24149,2022,MEARI,2022-08-10T03:00:00Z,26.5,139.7,NaN
2022221N24149,2022,MEARI,2022-08-10T06:00:00Z,26.8,139.4,NaN
2022221N24149,2022,MEARI,2022-08-10T09:00:00Z,27.2,139.0,NaN
2022221N24149,2022,MEARI,2022-08-10T12:00:00Z,27.5,138.5,NaN
2022221N24149,2022,MEARI,2022-08-10T15:00:00Z,27.9,138.0,NaN
2022221N24149,2022,MEARI,2022-08-10T18:00:00Z,28.2,137.6,NaN
2022221N24149,2022,MEARI,2022-08-10T21:00:00Z,28.5,137.0,NaN
2022221N24149,2022,MEARI,2022-08-11T00:00:00Z,28.7,136.4,NaN
2022221N24149,2022,MEARI,2022-08-11T03:00:00Z,28.7,136.0,NaN
2022221N24149,2022,MEARI,2022-08-11T06:00:00Z,28.7,135.8,NaN
2022221N24149,2022,MEARI,2022-08-11T09:00:00Z,28.7,135.7,NaN
2022221N24149,2022,MEARI,2022-08-11T12:00:00Z,28.8,135.6,35
2022221N24149,2022,MEARI,2022-08-11T15:00:00Z,29.0,135.7,NaN
2022221N24149,2022,MEARI,2022-08-11T18:00:00Z,29.4,135.9,35
2022221N24149,2022,MEARI,2022-08-11T21:00:00Z,30.0,136.1,NaN
2022221N24149,2022,MEARI,2022-08-12T00:00:00Z,30.4,136.2,35
2022221N24149,2022,MEARI,2022-08-12T03:00:00Z,30.6,136.3,NaN
2022221N24149,2022,MEARI,2022-08-12T06:00:00Z,30.8,136.5,35
2022221N24149,2022,MEARI,2022-08-12T09:00:00Z,31.3,136.6,NaN
2022221N24149,2022,MEARI,2022-08-12T12:00:00Z,31.9,136.7,40
2022221N24149,2022,MEARI,2022-08-12T15:00:00Z,32.4,136.7,NaN
2022221N24149,2022,MEARI,2022-08-12T18:00:00Z,32.9,136.7,40
2022221N24149,2022,MEARI,2022-08-12T21:00:00Z,33.4,136.9,NaN
2022221N24149,2022,MEARI,2022-08-13T00:00:00Z,33.8,137.3,40
2022221N24149,2022,MEARI,2022-08-13T03:00:00Z,34.2,137.7,NaN
2022221N24149,2022,MEARI,2022-08-13T05:00:00Z,34.6,138.0,40
2022221N24149,2022,MEARI,2022-08-13T06:00:00Z,34.7,138.2,40
2022221N24149,2022,MEARI,2022-08-13T08:00:00Z,35.0,138.8,40
2022221N24149,2022,MEARI,2022-08-13T09:00:00Z,35.2,139.1,NaN
2022221N24149,2022,MEARI,2022-08-13T12:00:00Z,35.8,140.2,40
2022221N24149,2022,MEARI,2022-08-13T15:00:00Z,36.5,141.4,NaN
2022221N24149,2022,MEARI,2022-08-13T18:00:00Z,37.3,142.5,40
2022221N24149,2022,MEARI,2022-08-13T21:00:00Z,38.3,143.7,NaN
2022221N24149,2022,MEARI,2022-08-14T00:00:00Z,39.2,144.8,40
2022221N24149,2022,MEARI,2022-08-14T03:00:00Z,40.1,145.9,NaN
2022221N24149,2022,MEARI,2022-08-14T06:00:00Z,41.2,147.0,40
2022221N24149,2022,MEARI,2022-08-14T09:00:00Z,42.5,148.4,NaN
2022221N24149,2022,MEARI,2022-08-14T12:00:00Z,43.9,149.7,NaN
2022221N24149,2022,MEARI,2022-08-14T15:00:00Z,45.3,150.6,NaN
2022221N24149,2022,MEARI,2022-08-14T18:00:00Z,46.8,151.3,NaN
2022221N24149,2022,MEARI,2022-08-14T21:00:00Z,48.4,151.8,NaN
2022221N24149,2022,MEARI,2022-08-15T00:00:00Z,49.9,152.1,NaN
2022221N24149,2022,MEARI,2022-08-15T03:00:00Z,51.0,152.3,NaN
2022221N24149,2022,MEARI,2022-08-15T06:00:00Z,51.9,152.6,NaN
2022221N24149,2022,MEARI,2022-08-15T09:00:00Z,52.7,153.1,NaN
2022221N24149,2022,MEARI,2022-08-15T12:00:00Z,53.5,153.7,NaN
2022221N24149,2022,MEARI,2022-08-15T15:00:00Z,54.4,154.2,NaN
2022221N24149,2022,MEARI,2022-08-15T18:00:00Z,55.5,154.6,NaN
2022221N24149,2022,MEARI,2022-08-15T21:00:00Z,56.6,154.9,NaN
2022221N24149,2022,MEARI,2022-08-16T00:00:00Z,57.7,155.2,NaN
2022221N24149,2022,MEARI,2022-08-16T03:00:00Z,58.4,155.8,NaN
2022221N24149,2022,MEARI,2022-08-16T06:00:00Z,58.9,156.6,NaN
2022221N24149,2022,MEARI,2022-08-16T09:00:00Z,59.4,157.1,NaN
2022221N24149,2022,MEARI,2022-08-16T12:00:00Z,59.7,157.2,NaN
2022221N24149,2022,MEARI,2022-08-16T15:00:00Z,60.0,156.6,NaN
2022221N24149,2022,MEARI,2022-08-16T18:00:00Z,60.1,156.0,NaN
2022232N18131,2022,MA-ON,2022-08-20T00:00:00Z,17.8,131.0,NaN
2022232N18131,2022,MA-ON,2022-08-20T03:00:00Z,18.1,130.7,NaN
2022232N18131,2022,MA-ON,2022-08-20T06:00:00Z,18.3,130.4,NaN
2022232N18131,2022,MA-ON,2022-08-20T09:00:00Z,18.4,130.0,NaN
2022232N18131,2022,MA-ON,2022-08-20T12:00:00Z,18.4,129.6,NaN
2022232N18131,2022,MA-ON,2022-08-20T15:00:00Z,18.4,129.2,NaN
2022232N18131,2022,MA-ON,2022-08-20T18:00:00Z,18.2,128.8,NaN
2022232N18131,2022,MA-ON,2022-08-20T21:00:00Z,17.9,128.4,NaN
2022232N18131,2022,MA-ON,2022-08-21T00:00:00Z,17.6,128.0,NaN
2022232N18131,2022,MA-ON,2022-08-21T03:00:00Z,17.4,127.6,NaN
2022232N18131,2022,MA-ON,2022-08-21T06:00:00Z,17.2,127.3,NaN
2022232N18131,2022,MA-ON,2022-08-21T09:00:00Z,17.1,126.9,NaN
2022232N18131,2022,MA-ON,2022-08-21T12:00:00Z,16.9,126.4,NaN
2022232N18131,2022,MA-ON,2022-08-21T15:00:00Z,16.6,125.9,NaN
2022232N18131,2022,MA-ON,2022-08-21T18:00:00Z,16.4,125.4,35
2022232N18131,2022,MA-ON,2022-08-21T21:00:00Z,16.4,124.9,NaN
2022232N18131,2022,MA-ON,2022-08-22T00:00:00Z,16.3,124.5,40
2022232N18131,2022,MA-ON,2022-08-22T03:00:00Z,16.3,124.0,NaN
2022232N18131,2022,MA-ON,2022-08-22T06:00:00Z,16.2,123.7,40
2022232N18131,2022,MA-ON,2022-08-22T09:00:00Z,16.1,123.5,NaN
2022232N18131,2022,MA-ON,2022-08-22T12:00:00Z,16.1,123.4,45
2022232N18131,2022,MA-ON,2022-08-22T15:00:00Z,16.2,123.4,NaN
2022232N18131,2022,MA-ON,2022-08-22T18:00:00Z,16.3,123.3,50
2022232N18131,2022,MA-ON,2022-08-22T21:00:00Z,16.7,123.1,NaN
2022232N18131,2022,MA-ON,2022-08-23T00:00:00Z,17.1,122.8,50
2022232N18131,2022,MA-ON,2022-08-23T03:00:00Z,17.5,122.2,NaN
2022232N18131,2022,MA-ON,2022-08-23T06:00:00Z,17.9,121.6,50
2022232N18131,2022,MA-ON,2022-08-23T09:00:00Z,18.2,121.0,NaN
2022232N18131,2022,MA-ON,2022-08-23T12:00:00Z,18.4,120.4,50
2022232N18131,2022,MA-ON,2022-08-23T15:00:00Z,18.8,119.6,NaN
2022232N18131,2022,MA-ON,2022-08-23T18:00:00Z,19.0,118.8,55
2022232N18131,2022,MA-ON,2022-08-23T21:00:00Z,19.1,118.1,NaN
2022232N18131,2022,MA-ON,2022-08-24T00:00:00Z,19.2,117.4,55
2022232N18131,2022,MA-ON,2022-08-24T03:00:00Z,19.4,116.9,NaN
2022232N18131,2022,MA-ON,2022-08-24T06:00:00Z,19.6,116.3,55
2022232N18131,2022,MA-ON,2022-08-24T09:00:00Z,19.8,115.7,NaN
2022232N18131,2022,MA-ON,2022-08-24T12:00:00Z,20.0,114.9,55
2022232N18131,2022,MA-ON,2022-08-24T15:00:00Z,20.3,114.1,NaN
2022232N18131,2022,MA-ON,2022-08-24T18:00:00Z,20.7,113.3,55
2022232N18131,2022,MA-ON,2022-08-24T21:00:00Z,20.9,112.5,NaN
2022232N18131,2022,MA-ON,2022-08-25T00:00:00Z,21.1,111.9,55
2022232N18131,2022,MA-ON,2022-08-25T03:00:00Z,21.5,111.0,NaN
2022232N18131,2022,MA-ON,2022-08-25T06:00:00Z,21.7,109.9,50
2022232N18131,2022,MA-ON,2022-08-25T09:00:00Z,21.6,109.0,NaN
2022232N18131,2022,MA-ON,2022-08-25T12:00:00Z,21.5,108.2,45
2022232N18131,2022,MA-ON,2022-08-25T15:00:00Z,21.5,107.4,NaN
2022232N18131,2022,MA-ON,2022-08-25T18:00:00Z,21.6,106.4,35
2022232N18131,2022,MA-ON,2022-08-25T21:00:00Z,21.7,105.4,NaN
2022232N18131,2022,MA-ON,2022-08-26T00:00:00Z,21.8,104.5,NaN
2022232N18131,2022,MA-ON,2022-08-26T03:00:00Z,21.9,103.5,NaN
2022232N18131,2022,MA-ON,2022-08-26T06:00:00Z,21.7,102.5,NaN
2022233N22151,2022,TOKAGE,2022-08-21T00:00:00Z,21.5,150.7,NaN
2022233N22151,2022,TOKAGE,2022-08-21T03:00:00Z,21.7,150.9,NaN
2022233N22151,2022,TOKAGE,2022-08-21T06:00:00Z,21.8,151.0,NaN
2022233N22151,2022,TOKAGE,2022-08-21T09:00:00Z,22.0,151.1,NaN
2022233N22151,2022,TOKAGE,2022-08-21T12:00:00Z,22.3,151.1,NaN
2022233N22151,2022,TOKAGE,2022-08-21T15:00:00Z,22.7,151.3,NaN
2022233N22151,2022,TOKAGE,2022-08-21T18:00:00Z,23.1,151.4,NaN
2022233N22151,2022,TOKAGE,2022-08-21T21:00:00Z,23.5,151.5,NaN
2022233N22151,2022,TOKAGE,2022-08-22T00:00:00Z,24.0,151.5,35
2022233N22151,2022,TOKAGE,2022-08-22T03:00:00Z,24.5,151.6,NaN
2022233N22151,2022,TOKAGE,2022-08-22T06:00:00Z,25.1,151.6,40
2022233N22151,2022,TOKAGE,2022-08-22T09:00:00Z,25.6,151.6,NaN
2022233N22151,2022,TOKAGE,2022-08-22T12:00:00Z,26.1,151.5,45
2022233N22151,2022,TOKAGE,2022-08-22T15:00:00Z,26.6,151.4,NaN
2022233N22151,2022,TOKAGE,2022-08-22T18:00:00Z,27.3,151.1,50
2022233N22151,2022,TOKAGE,2022-08-22T21:00:00Z,28.0,150.8,NaN
2022233N22151,2022,TOKAGE,2022-08-23T00:00:00Z,28.7,150.5,55
2022233N22151,2022,TOKAGE,2022-08-23T03:00:00Z,29.5,150.1,NaN
2022233N22151,2022,TOKAGE,2022-08-23T06:00:00Z,30.3,149.8,65
2022233N22151,2022,TOKAGE,2022-08-23T09:00:00Z,31.0,149.4,NaN
2022233N22151,2022,TOKAGE,2022-08-23T12:00:00Z,31.6,149.0,75
2022233N22151,2022,TOKAGE,2022-08-23T15:00:00Z,32.3,148.8,NaN
2022233N22151,2022,TOKAGE,2022-08-23T18:00:00Z,32.9,148.6,75
2022233N22151,2022,TOKAGE,2022-08-23T21:00:00Z,33.6,148.5,NaN
2022233N22151,2022,TOKAGE,2022-08-24T00:00:00Z,34.2,148.6,75
2022233N22151,2022,TOKAGE,2022-08-24T03:00:00Z,34.7,148.8,NaN
2022233N22151,2022,TOKAGE,2022-08-24T06:00:00Z,35.2,149.0,75
2022233N22151,2022,TOKAGE,2022-08-24T09:00:00Z,35.7,149.2,NaN
2022233N22151,2022,TOKAGE,2022-08-24T12:00:00Z,36.2,149.5,70
2022233N22151,2022,TOKAGE,2022-08-24T15:00:00Z,36.7,149.8,NaN
2022233N22151,2022,TOKAGE,2022-08-24T18:00:00Z,37.3,150.3,70
2022233N22151,2022,TOKAGE,2022-08-24T21:00:00Z,38.0,150.8,NaN
2022233N22151,2022,TOKAGE,2022-08-25T00:00:00Z,38.7,151.4,65
2022233N22151,2022,TOKAGE,2022-08-25T03:00:00Z,39.6,152.1,NaN
2022233N22151,2022,TOKAGE,2022-08-25T06:00:00Z,40.5,152.9,55
2022233N22151,2022,TOKAGE,2022-08-25T09:00:00Z,41.6,153.8,NaN
2022233N22151,2022,TOKAGE,2022-08-25T12:00:00Z,42.7,155.0,50
2022233N22151,2022,TOKAGE,2022-08-25T15:00:00Z,43.9,156.4,NaN
2022233N22151,2022,TOKAGE,2022-08-25T18:00:00Z,45.0,157.9,NaN
2022233N22151,2022,TOKAGE,2022-08-25T21:00:00Z,46.0,159.3,NaN
2022233N22151,2022,TOKAGE,2022-08-26T00:00:00Z,46.9,160.9,NaN
2022233N22151,2022,TOKAGE,2022-08-26T03:00:00Z,47.9,162.9,NaN
2022233N22151,2022,TOKAGE,2022-08-26T06:00:00Z,48.7,165.2,NaN
2022233N22151,2022,TOKAGE,2022-08-26T09:00:00Z,49.5,167.7,NaN
2022233N22151,2022,TOKAGE,2022-08-26T12:00:00Z,50.1,170.7,NaN
2022233N22151,2022,TOKAGE,2022-08-26T15:00:00Z,50.4,174.0,NaN
2022233N22151,2022,TOKAGE,2022-08-26T18:00:00Z,50.5,177.4,NaN
2022239N22150,2022,HINNAMNOR,2022-08-27T00:00:00Z,21.7,150.1,NaN
2022239N22150,2022,HINNAMNOR,2022-08-27T03:00:00Z,22.0,150.4,NaN
2022239N22150,2022,HINNAMNOR,2022-08-27T06:00:00Z,22.4,150.7,NaN
2022239N22150,2022,HINNAMNOR,2022-08-27T09:00:00Z,22.8,150.9,NaN
2022239N22150,2022,HINNAMNOR,2022-08-27T12:00:00Z,23.1,151.0,NaN
2022239N22150,2022,HINNAMNOR,2022-08-27T15:00:00Z,23.4,151.0,NaN
2022239N22150,2022,HINNAMNOR,2022-08-27T18:00:00Z,23.7,150.8,NaN
2022239N22150,2022,HINNAMNOR,2022-08-27T21:00:00Z,24.4,150.6,NaN
2022239N22150,2022,HINNAMNOR,2022-08-28T00:00:00Z,25.0,150.3,NaN
2022239N22150,2022,HINNAMNOR,2022-08-28T03:00:00Z,25.5,149.8,NaN
2022239N22150,2022,HINNAMNOR,2022-08-28T06:00:00Z,25.9,149.4,35
2022239N22150,2022,HINNAMNOR,2022-08-28T09:00:00Z,26.4,148.9,NaN
2022239N22150,2022,HINNAMNOR,2022-08-28T12:00:00Z,26.7,148.4,40
2022239N22150,2022,HINNAMNOR,2022-08-28T15:00:00Z,27.0,147.7,NaN
2022239N22150,2022,HINNAMNOR,2022-08-28T18:00:00Z,27.2,146.9,55
2022239N22150,2022,HINNAMNOR,2022-08-28T21:00:00Z,27.3,146.1,NaN
2022239N22150,2022,HINNAMNOR,2022-08-29T00:00:00Z,27.3,145.3,70
2022239N22150,2022,HINNAMNOR,2022-08-29T03:00:00Z,27.4,144.3,70
2022239N22150,2022,HINNAMNOR,2022-08-29T06:00:00Z,27.4,143.2,75
2022239N22150,2022,HINNAMNOR,2022-08-29T09:00:00Z,27.4,142.2,80
2022239N22150,2022,HINNAMNOR,2022-08-29T12:00:00Z,27.3,141.2,85
2022239N22150,2022,HINNAMNOR,2022-08-29T15:00:00Z,27.2,140.2,85
2022239N22150,2022,HINNAMNOR,2022-08-29T18:00:00Z,27.1,139.2,90
2022239N22150,2022,HINNAMNOR,2022-08-29T21:00:00Z,26.9,138.2,NaN
2022239N22150,2022,HINNAMNOR,2022-08-30T00:00:00Z,26.8,137.3,95
2022239N22150,2022,HINNAMNOR,2022-08-30T03:00:00Z,26.8,136.4,NaN
2022239N22150,2022,HINNAMNOR,2022-08-30T06:00:00Z,26.8,135.4,100
2022239N22150,2022,HINNAMNOR,2022-08-30T09:00:00Z,26.7,134.5,NaN
2022239N22150,2022,HINNAMNOR,2022-08-30T12:00:00Z,26.6,133.6,105
2022239N22150,2022,HINNAMNOR,2022-08-30T15:00:00Z,26.5,132.7,105
2022239N22150,2022,HINNAMNOR,2022-08-30T18:00:00Z,26.3,131.9,105
2022239N22150,2022,HINNAMNOR,2022-08-30T21:00:00Z,26.1,131.1,105
2022239N22150,2022,HINNAMNOR,2022-08-31T00:00:00Z,25.9,130.3,100
2022239N22150,2022,HINNAMNOR,2022-08-31T03:00:00Z,25.7,129.6,100
2022239N22150,2022,HINNAMNOR,2022-08-31T06:00:00Z,25.4,129.0,100
2022239N22150,2022,HINNAMNOR,2022-08-31T09:00:00Z,25.1,128.4,100
2022239N22150,2022,HINNAMNOR,2022-08-31T12:00:00Z,24.7,127.7,100
2022239N22150,2022,HINNAMNOR,2022-08-31T15:00:00Z,24.2,127.0,NaN
2022239N22150,2022,HINNAMNOR,2022-08-31T18:00:00Z,23.7,126.4,100
2022239N22150,2022,HINNAMNOR,2022-08-31T21:00:00Z,23.1,126.0,NaN
2022239N22150,2022,HINNAMNOR,2022-09-01T00:00:00Z,22.5,125.7,100
